code,fy,eps,bps,roe,debt,op_margin,net_margin,op_profit,revenue,dps
097520,202512,2877.0,23796.0,13.61,44.32,4.07,4.03,520.0,12792.0,1000.0
009160,202312,-99.0,10735.0,-1.09,81.59,2.87,-1.06,175.0,6094.0,100.0
009160,202412,129.0,7656.0,1.7,91.39,2.4,2.27,196.0,8160.0,200.0
009160,202512,315.0,12180.0,3.79,98.98,3.9,1.9,460.0,11790.0,300.0
020000,202312,3405.0,63584.0,6.14,23.66,6.57,5.3,1005.0,15286.0,750.0
020000,202412,1894.0,65470.0,3.19,24.19,4.27,2.92,635.0,14853.0,750.0
020000,202512,2061.0,66913.0,3.25,20.72,3.5,3.1,522.0,14918.0,750.0
011930,202312,788.0,11952.0,7.14,142.27,1.28,2.65,74.0,5765.0,
011930,202412,-684.0,11701.0,-5.85,154.8,0.86,-2.4,50.0,5823.0,
011930,202512,-340.0,11467.0,-2.97,157.46,0.23,-1.44,13.0,5675.0,
011760,202312,6326.0,48070.0,16.56,254.73,1.51,1.27,993.0,65804.0,600.0
011760,202412,9152.0,54282.0,19.7,214.7,1.91,1.73,1335.0,69957.0,700.0
011760,202512,6561.0,57671.0,12.91,234.59,1.85,1.15,1401.0,75543.0,700.0
015860,202312,557.0,9761.0,6.24,77.51,3.91,3.26,575.0,14719.0,150.0
015860,202412,457.0,10068.0,4.95,88.42,4.03,2.8,725.0,18000.0,150.0
015860,202512,713.0,11438.0,7.12,103.38,6.38,3.92,1456.0,22827.0,200.0
002310,202312,1810.0,20168.0,9.8,23.35,9.64,8.92,876.0,9083.0,484.0
002310,202412,541.0,21027.0,2.84,22.8,2.98,2.69,266.0,8911.0,220.0
002310,202512,709.0,22004.0,3.52,22.38,3.18,3.46,272.0,8551.0,250.0
002020,202312,625.0,78295.0,0.79,299.18,1.69,0.26,993.0,58784.0,550.0
002020,202412,13481.0,123459.0,13.36,197.45,-1.55,2.9,-920.0,59200.0,550.0
002020,202512,-11553.0,132503.0,-8.92,207.31,1.03,-5.04,605.0,58861.0,550.0
092790,202312,5470.0,17112.0,35.49,44.4,25.42,20.93,1573.0,6191.0,700.0
092790,202412,1337.0,17880.0,7.64,48.79,11.44,6.28,632.0,5524.0,250.0
092790,202512,1386.0,17845.0,7.76,50.71,7.25,6.54,399.0,5510.0,1155.0
078520,202312,234.0,3371.0,6.05,98.26,4.17,2.25,114.0,2736.0,1427.0
078520,202412,559.0,3509.0,16.26,74.29,7.61,6.08,182.0,2392.0,411.0
078520,202512,543.0,3450.0,15.88,89.12,7.42,5.84,180.0,2420.0,437.0
145720,202312,8720.0,53874.0,23.02,66.81,35.17,24.55,1383.0,3932.0,400.0
145720,202412,6569.0,64317.0,14.27,61.59,24.15,17.76,985.0,4078.0,600.0
145720,202512,1483.0,65218.0,2.94,66.21,18.5,4.71,641.0,3465.0,600.0
200880,202312,5837.0,32626.0,19.68,154.74,5.4,4.59,1931.0,35743.0,200.0
200880,202412,5450.0,40698.0,14.87,154.31,3.82,3.82,1544.0,40415.0,250.0
200880,202512,2220.0,43348.0,5.28,159.97,3.59,1.36,1618.0,45052.0,250.0
026890,202312,662.0,6906.0,11.38,12.69,35.3,29.43,331.0,938.0,250.0
026890,202412,224.0,6887.0,3.72,6.4,16.89,11.74,134.0,795.0,250.0
026890,202512,361.0,7052.0,5.99,20.26,18.84,16.29,172.0,912.0,
005720,202312,729.0,22055.0,3.63,126.78,7.28,3.31,2210.0,30361.0,125.0
005720,202412,1503.0,24397.0,7.06,123.59,6.52,4.93,2097.0,32143.0,135.0
005720,202512,1596.0,26875.0,6.86,113.35,5.69,4.96,2042.0,35865.0,175.0
003350,202312,321.0,2903.0,14.58,69.46,8.25,6.66,90.0,1093.0,20.0
003350,202412,1021.0,4095.0,36.48,47.24,15.85,13.81,265.0,1675.0,40.0
003350,202512,1208.0,5776.0,30.6,89.84,17.81,14.83,329.0,1846.0,60.0
009290,202312,705.0,13588.0,6.96,83.33,2.78,2.6,421.0,15145.0,100.0
009290,202412,772.0,14723.0,7.21,89.28,1.83,2.55,301.0,16407.0,100.0
009290,202512,400.0,13201.0,3.4,85.49,1.87,1.29,310.0,16595.0,100.0
016800,202312,5817.0,59291.0,13.33,12.63,9.71,18.43,352.0,3629.0,1200.0
016800,202412,4150.0,64143.0,8.64,12.18,5.57,12.37,215.0,3857.0,1200.0
016800,202512,3094.0,66786.0,6.07,12.13,1.6,9.93,57.0,3582.0,1000.0
091810,202312,1848.0,2992.0,91.56,717.01,10.34,7.35,1394.0,13488.0,
091810,202412,-1393.0,1785.0,-55.03,1798.9,-0.8,-4.29,-123.0,15368.0,
091810,202512,-6631.0,731.0,-503.7,3498.63,-14.76,-18.81,-2655.0,17982.0,
025860,202312,241.0,10642.0,2.34,60.51,0.7,0.67,111.0,15881.0,60.0
025860,202412,506.0,11040.0,4.84,44.71,2.39,1.42,363.0,15191.0,80.0
025860,202512,587.0,11459.0,5.41,49.21,2.69,1.68,431.0,16044.0,90.0
123890,202312,1046.0,8459.0,13.18,42.99,45.05,50.04,1167.0,2591.0,220.0
123890,202412,302.0,8546.0,3.6,65.04,22.86,16.53,518.0,2264.0,100.0
123890,202512,402.0,8853.0,4.64,60.45,16.75,24.17,342.0,2043.0,150.0
005950,202312,-1282.0,7144.0,-13.49,319.49,-2.81,-1.41,-560.0,19955.0,
005950,202412,-2087.0,4734.0,-36.16,331.72,-2.69,-1.99,-514.0,19162.0,
005950,202512,-1247.0,3655.0,-30.98,305.01,0.41,-2.44,69.0,16595.0,
001230,202312,865.0,13150.0,9.45,36.25,3.26,12.58,601.0,18411.0,120.0
001230,202412,74.0,13140.0,0.72,41.0,2.9,0.98,580.0,19994.0,100.0
001230,202512,101.0,14474.0,0.94,37.72,1.99,1.04,395.0,19853.0,20.0
108670,202312,6179.0,83467.0,7.66,186.3,3.12,1.75,1098.0,35258.0,1700.0
108670,202412,4431.0,87164.0,5.2,170.65,2.73,1.24,975.0,35720.0,1000.0
108670,202512,-4387.0,83591.0,-5.15,160.12,0.41,-1.38,131.0,31787.0,
018250,202312,1846.0,15063.0,13.08,24.44,9.26,7.27,619.0,6689.0,580.0
018250,202412,1612.0,15894.0,10.81,24.65,6.89,6.26,468.0,6791.0,580.0
018250,202512,576.0,15841.0,3.8,24.74,3.23,2.31,211.0,6545.0,200.0
381970,202312,590.0,4876.0,11.8,135.88,2.88,1.39,590.0,20476.0,760.0
381970,202412,912.0,4686.0,19.09,132.45,2.96,1.91,681.0,23015.0,1150.0
381970,202512,1050.0,4587.0,22.63,138.71,3.12,2.09,760.0,24388.0,1200.0
126720,202312,3414.0,34768.0,10.21,20.9,15.47,14.96,502.0,3247.0,800.0
126720,202412,2752.0,36665.0,7.76,20.33,13.73,12.42,435.0,3168.0,800.0
126720,202512,3423.0,39100.0,9.17,21.53,12.76,14.46,431.0,3377.0,900.0
272450,202312,2564.0,2775.0,112.52,566.02,14.26,10.48,1822.0,12772.0,
272450,202412,1834.0,4487.0,51.15,430.65,11.16,6.55,1631.0,14613.0,
272450,202512,-187.0,4355.0,-4.28,423.17,-1.39,-0.71,-192.0,13811.0,
096760,202312,257.0,1716.0,16.48,237.28,15.61,3.34,1449.0,9281.0,103.0
096760,202412,847.0,3248.0,35.43,139.86,16.51,13.83,1465.0,8877.0,115.0
096760,202512,791.0,3858.0,23.57,107.05,17.32,11.91,1679.0,9696.0,215.0
244920,202312,451.0,6651.0,6.88,96.72,3.58,3.33,126.0,3509.0,200.0
244920,202412,110.0,6659.0,1.65,96.61,6.12,1.96,316.0,5158.0,200.0
244920,202512,979.0,7506.0,13.82,97.3,4.29,3.62,293.0,6825.0,300.0
001390,202312,1388.0,13412.0,11.06,115.02,4.95,3.93,4426.0,89331.0,120.0
001390,202412,903.0,13897.0,6.62,116.21,3.6,2.58,3188.0,88631.0,130.0
001390,202512,1019.0,14858.0,7.14,111.91,3.36,2.68,3057.0,91016.0,150.0
001750,202312,2623.0,37075.0,7.33,257.03,4.63,3.48,463.0,9990.0,800.0
001750,202412,2927.0,38947.0,7.73,236.73,6.53,4.66,544.0,8333.0,950.0
001750,202512,4268.0,44072.0,10.32,215.17,8.29,6.22,753.0,9090.0,1600.0
002710,202312,-298.0,8808.0,-3.57,138.14,1.8,-1.33,113.0,6244.0,80.0
002710,202412,769.0,9726.0,8.3,121.59,2.11,3.47,123.0,5821.0,100.0
002710,202512,-284.0,9346.0,-2.98,130.67,-1.78,-1.24,-109.0,6115.0,70.0
012030,202312,101.0,2067.0,5.96,122.51,8.07,4.43,370.0,4586.0,
012030,202412,459.0,2060.0,23.42,120.67,5.04,15.79,296.0,5874.0,
012030,202512,244.0,2351.0,11.67,119.77,6.46,7.68,416.0,6435.0,
034830,202312,-33.0,4631.0,-0.84,87.28,11.56,-2.84,312.0,2701.0,70.0
034830,202412,-65.0,4442.0,-1.69,91.2,14.36,-7.98,339.0,2363.0,70.0
034830,202512,83.0,4754.0,2.1,91.8,-11.33,10.54,-209.0,1844.0,70.0
084690,202312,568.0,20000.0,2.85,162.71,2.18,1.25,1146.0,52594.0,270.0
084690,202412,548.0,20676.0,2.7,164.43,3.44,1.49,1840.0,53579.0,270.0
084690,202512,-2878.0,16654.0,-15.42,236.26,3.55,-5.21,1998.0,56288.0,300.0
058430,202312,413.0,5987.0,7.07,53.32,2.64,2.17,306.0,11585.0,162.0
058430,202412,571.0,6385.0,9.25,44.51,4.29,2.92,519.0,12099.0,216.0
058430,202512,284.0,6401.0,4.45,30.99,2.17,1.61,245.0,11254.0,109.0
084010,202312,1966.0,25708.0,9.88,32.21,7.59,5.32,1099.0,14478.0,333.0
084010,202412,1068.0,27054.0,4.91,28.32,0.84,3.27,103.0,12245.0,333.0
084010,202512,420.0,27815.0,1.86,34.36,-0.23,1.11,-29.0,12471.0,333.0
010820,202312,95.0,1283.0,7.76,325.23,1.45,2.67,25.0,1731.0,
010820,202412,224.0,1310.0,17.33,450.42,2.1,5.27,43.0,2073.0,
010820,202512,302.0,1691.0,20.16,388.76,3.62,5.0,107.0,2948.0,
037710,202312,6055.0,102953.0,6.0,14.07,30.57,26.87,549.0,1796.0,2200.0
037710,202412,5803.0,109755.0,5.58,46.7,28.51,25.15,523.0,1836.0,2200.0
037710,202512,5588.0,113441.0,5.22,45.95,28.48,24.14,525.0,1842.0,2400.0
002900,202312,1341.0,8938.0,16.8,121.89,9.14,7.22,765.0,8365.0,160.0
002900,202412,404.0,9504.0,4.6,105.63,2.04,2.31,161.0,7888.0,110.0
002900,202512,899.0,10601.0,9.66,102.27,6.89,4.32,641.0,9294.0,290.0
033270,202312,2971.0,25898.0,13.47,23.81,19.7,17.3,550.0,2789.0,420.0
033270,202412,1989.0,27612.0,8.27,16.67,19.5,11.24,563.0,2887.0,450.0
033270,202512,2345.0,28664.0,8.9,14.27,17.17,13.27,496.0,2888.0,610.0
003960,202312,9962.0,75466.0,16.87,77.66,6.24,5.19,1286.0,20631.0,350.0
003960,202412,10013.0,83132.0,14.27,153.23,5.03,3.62,1330.0,26430.0,300.0
003960,202512,-8577.0,72933.0,-11.62,174.7,2.71,-2.1,947.0,34998.0,250.0
105840,202312,574.0,8509.0,7.19,21.8,11.91,10.8,154.0,1291.0,200.0
105840,202412,670.0,9602.0,7.59,19.02,11.44,11.91,161.0,1407.0,250.0
105840,202512,430.0,9841.0,4.48,23.23,9.43,7.35,142.0,1504.0,300.0
286940,202312,2728.0,27576.0,9.98,109.3,4.76,3.4,569.0,11967.0,1000.0
286940,202412,845.0,27718.0,3.07,111.33,2.18,0.61,257.0,11804.0,700.0
286940,202512,657.0,28166.0,2.35,104.08,2.68,0.35,314.0,11698.0,700.0
003120,202312,-1575.0,56158.0,-5.04,9.52,-10.24,-26.83,-80.0,781.0,1500.0
003120,202412,985.0,56507.0,3.41,3.05,-13.79,18.97,-95.0,690.0,1000.0
003120,202512,88.0,53943.0,0.3,4.31,-9.58,1.81,-62.0,643.0,1200.0
122900,202312,453.0,10917.0,4.31,243.11,1.49,0.71,511.0,34256.0,600.0
122900,202412,806.0,11438.0,7.66,208.65,1.35,1.03,448.0,33183.0,600.0
122900,202512,627.0,11758.0,5.74,223.2,0.66,0.97,203.0,30544.0,450.0
004430,202312,1452.0,29400.0,5.02,54.44,5.68,3.38,585.0,10300.0,250.0
004430,202412,1879.0,31505.0,6.17,56.09,5.87,4.21,628.0,10702.0,300.0
004430,202512,97.0,31671.0,0.31,50.94,2.1,0.22,218.0,10392.0,300.0
217590,202312,351.0,3639.0,10.1,243.64,3.22,1.82,120.0,3723.0,
217590,202412,479.0,3889.0,12.72,206.94,2.89,2.45,109.0,3757.0,
217590,202512,-22.0,4647.0,-0.47,113.94,1.89,-0.17,64.0,3409.0,50.0
010690,202312,2213.0,12808.0,19.27,168.91,4.64,4.29,837.0,18028.0,150.0
010690,202412,1534.0,14891.0,11.13,155.43,3.81,3.13,653.0,17123.0,150.0
010690,202512,1910.0,16443.0,12.25,172.88,5.22,3.4,1024.0,19625.0,170.0
000430,202312,494.0,8211.0,6.17,66.02,5.35,3.41,592.0,11068.0,110.0
000430,202412,462.0,8441.0,5.55,90.23,1.65,2.7,226.0,13676.0,110.0
000430,202512,587.0,9057.0,6.71,98.48,2.94,2.88,470.0,15991.0,110.0
017390,202312,4029.0,273495.0,1.91,66.44,-0.19,1.2,-32.0,17174.0,2250.0
017390,202412,6778.0,278337.0,3.14,60.88,-0.6,2.01,-103.0,17038.0,2500.0
017390,202512,6187.0,284280.0,2.8,60.33,0.95,1.7,174.0,18280.0,2750.0
008490,202312,529.0,38283.0,1.44,108.3,7.23,1.49,430.0,5946.0,100.0
008490,202412,1580.0,40892.0,4.15,100.42,5.18,3.3,338.0,6533.0,200.0
008490,202512,3759.0,43883.0,9.22,96.14,6.95,6.53,502.0,7223.0,500.0
005430,202312,9924.0,113947.0,9.14,36.84,6.24,5.77,340.0,5447.0,1000.0
005430,202412,12824.0,121065.0,11.3,35.73,7.18,6.48,450.0,6265.0,1000.0
005430,202512,12805.0,132482.0,10.46,30.68,7.09,6.11,470.0,6632.0,1000.0
007160,202312,3848.0,105818.0,3.69,80.66,-3.78,1.48,-239.0,6322.0,200.0
007160,202412,926.0,110014.0,0.86,83.36,-1.48,2.41,-94.0,6352.0,
007160,202512,-5820.0,106906.0,-5.37,96.99,4.69,-6.06,332.0,7062.0,200.0
004360,202312,3033.0,48847.0,6.78,27.12,2.51,6.13,287.0,11420.0,300.0
004360,202412,3716.0,52358.0,7.81,30.46,1.78,6.22,245.0,13734.0,300.0
004360,202512,2865.0,54806.0,5.61,23.78,2.2,5.28,273.0,12418.0,300.0
044820,202312,944.0,24263.0,3.4,247.97,3.22,0.4,202.0,6286.0,350.0
044820,202412,1713.0,26341.0,6.81,239.19,2.81,1.35,168.0,5976.0,450.0
044820,202512,3041.0,28837.0,11.08,240.34,4.18,2.89,270.0,6452.0,780.0
298690,202312,893.0,1602.0,66.45,626.97,17.94,11.7,1598.0,8904.0,
298690,202412,21.0,1193.0,1.48,919.09,14.53,0.24,1463.0,10068.0,
298690,202512,-189.0,1383.0,-14.71,801.0,-0.54,-2.65,-45.0,8326.0,
003070,202312,14.0,28530.0,0.05,364.27,0.29,0.0,76.0,26450.0,400.0
003070,202412,1278.0,31321.0,4.29,350.14,-1.95,0.81,-567.0,29120.0,400.0
003070,202512,-9461.0,26910.0,-29.22,332.25,0.14,-7.46,37.0,26844.0,400.0
053690,202312,1300.0,18115.0,7.88,96.66,7.18,4.04,296.0,4129.0,400.0
053690,202412,1828.0,20263.0,10.28,106.87,7.99,5.39,339.0,4248.0,400.0
053690,202512,1692.0,21462.0,8.56,81.68,6.82,4.37,306.0,4488.0,400.0
003200,202312,335.0,40268.0,0.9,20.27,-0.19,1.8,-10.0,5394.0,100.0
003200,202412,1207.0,41495.0,3.23,22.93,1.73,5.54,91.0,5237.0,200.0
003200,202512,1445.0,42508.0,3.67,18.01,2.4,6.56,124.0,5172.0,400.0
001790,202312,339.0,5764.0,5.97,113.74,3.54,2.44,472.0,13323.0,115.0
001790,202412,213.0,5928.0,3.68,120.61,2.69,1.49,370.0,13738.0,120.0
001790,202512,-628.0,5203.0,-11.61,159.38,4.17,-4.45,566.0,13563.0,120.0
003920,202312,-7288.0,75852.0,-9.43,16.85,-7.17,-6.65,-715.0,9968.0,100.0
003920,202412,28.0,76572.0,0.04,14.63,-1.03,0.03,-98.0,9528.0,100.0
003920,202512,871.0,120319.0,0.9,15.43,0.57,0.78,52.0,9141.0,1428.0
226320,202312,155.0,20949.0,0.92,6.83,8.27,12.84,112.0,1354.0,150.0
226320,202412,753.0,21525.0,4.41,5.87,12.56,20.88,179.0,1424.0,250.0
226320,202512,762.0,22121.0,4.35,5.81,12.53,21.26,192.0,1534.0,275.0
003650,202312,27388.0,241153.0,13.89,14.08,11.73,11.64,480.0,4092.0,2800.0
003650,202412,30250.0,272644.0,13.54,18.53,10.57,12.18,456.0,4319.0,3000.0
003650,202512,39586.0,316865.0,15.44,11.38,8.52,16.98,346.0,4055.0,3500.0
005680,202312,692.0,26481.0,2.63,2.72,3.64,7.8,65.0,1773.0,300.0
005680,202412,555.0,27850.0,2.09,4.87,4.48,6.82,73.0,1630.0,300.0
005680,202512,256.0,28401.0,0.96,4.39,6.17,3.44,92.0,1497.0,300.0
005500,202312,1360.0,20772.0,6.99,58.24,7.01,6.47,205.0,2921.0,800.0
005500,202412,2823.0,21346.0,14.89,62.49,10.26,12.72,316.0,3083.0,800.0
005500,202512,1746.0,22942.0,8.76,62.03,8.66,7.82,268.0,3091.0,800.0
900140,202312,-252.0,2389.0,-10.26,55.84,-5.99,-15.9,-156.0,2605.0,
900140,202412,7.0,2673.0,0.27,56.87,6.5,1.48,186.0,2858.0,
900140,202512,17.0,2598.0,0.65,37.59,9.81,3.73,385.0,3930.0,
025000,202312,13404.0,133924.0,10.63,27.2,6.41,7.22,584.0,9111.0,3000.0
025000,202412,13268.0,145591.0,9.66,25.58,4.48,7.35,389.0,8686.0,3250.0
025000,202512,10548.0,158214.0,7.51,31.57,3.39,6.39,274.0,8084.0,3750.0
136490,202312,585.0,18088.0,3.26,183.94,5.12,0.55,975.0,19060.0,100.0
136490,202412,230.0,18895.0,1.24,177.16,7.38,0.4,1241.0,16814.0,100.0
136490,202512,5002.0,23678.0,23.5,133.94,9.45,6.65,1792.0,18957.0,200.0
475560,202312,1837.0,11574.0,17.67,57.0,6.23,5.09,256.0,4107.0,
475560,202412,2591.0,18254.0,15.52,31.81,7.76,6.68,360.0,4642.0,300.0
475560,202512,-1179.0,16648.0,-6.77,23.28,-6.55,-4.81,-237.0,3612.0,500.0
001460,202312,2819.0,64090.0,4.51,28.18,16.33,14.05,275.0,1684.0,300.0
001460,202412,2192.0,66074.0,3.4,26.76,14.43,11.14,238.0,1652.0,350.0
001460,202512,2331.0,68788.0,3.52,37.92,16.29,12.01,266.0,1632.0,400.0
000680,202312,136.0,7619.0,1.92,132.13,3.06,2.82,116.0,3796.0,
000680,202412,-376.0,11723.0,-3.99,671.17,1.56,-0.91,302.0,19338.0,
000680,202512,-405.0,11323.0,-3.52,814.38,0.85,-0.73,223.0,26152.0,
092200,202312,944.0,3463.0,31.14,326.18,4.96,2.88,361.0,7287.0,
092200,202412,366.0,3852.0,10.04,309.51,3.04,2.3,218.0,7191.0,
092200,202512,-271.0,3657.0,-7.24,300.44,2.45,-0.63,186.0,7573.0,
030210,202312,-156.0,10014.0,-1.65,1009.17,-4.11,-0.75,-620.0,15084.0,150.0
030210,202412,-695.0,9171.0,-7.83,1137.54,-5.19,-3.15,-749.0,14426.0,150.0
030210,202512,580.0,9654.0,6.64,1195.62,1.97,2.56,337.0,17145.0,240.0
000320,202312,1881.0,39422.0,6.31,71.35,5.58,4.25,678.0,12145.0,500.0
000320,202412,3749.0,44812.0,11.48,57.31,5.81,6.58,726.0,12479.0,550.0
000320,202512,2395.0,47919.0,6.66,57.57,5.21,4.72,645.0,12393.0,600.0
002320,202312,1748.0,97491.0,1.86,172.89,4.36,0.93,1225.0,28075.0,600.0
002320,202412,-286.0,96238.0,-0.31,174.92,3.32,-0.01,1001.0,30155.0,600.0
002320,202512,-103.0,94858.0,-0.11,183.4,3.66,0.03,1122.0,30649.0,600.0
001340,202312,172.0,4839.0,3.65,99.81,7.6,3.31,177.0,2335.0,60.0
001340,202412,80.0,4834.0,1.69,117.54,3.98,1.47,97.0,2452.0,
001340,202512,225.0,5057.0,4.63,171.61,4.46,3.71,122.0,2721.0,30.0
134380,202312,992.0,7215.0,15.74,14.04,10.71,9.38,249.0,2326.0,350.0
134380,202412,1225.0,8081.0,17.55,15.26,11.18,10.51,286.0,2561.0,400.0
134380,202512,1124.0,8900.0,14.72,12.78,10.25,8.69,292.0,2845.0,450.0
020120,202312,-934.0,5626.0,-14.41,65.34,-3.36,-20.84,-57.0,1710.0,
020120,202412,-205.0,5383.0,-3.73,65.12,1.07,-3.52,22.0,2052.0,
020120,202512,179.0,5485.0,3.29,68.4,5.69,3.0,124.0,2175.0,
000540,202312,4535.0,21001.0,14.92,779.16,11.46,8.89,3810.0,33237.0,
000540,202412,1638.0,11857.0,9.97,1568.87,4.41,3.16,1488.0,33740.0,
000540,202512,2328.0,12842.0,18.85,1393.92,5.31,4.29,1875.0,35328.0,
000490,202312,687.0,19071.0,4.41,239.03,4.56,0.83,654.0,14334.0,100.0
000490,202412,-1174.0,17911.0,-6.94,254.72,1.3,-3.19,185.0,14156.0,100.0
000490,202512,-640.0,17840.0,-3.67,251.89,2.1,-2.01,312.0,14847.0,100.0
000050,202312,-491.0,29623.0,-1.8,63.52,4.06,-3.42,160.0,3935.0,125.0
000050,202412,861.0,30489.0,3.15,59.86,8.42,5.94,334.0,3973.0,150.0
000050,202512,1728.0,31241.0,6.03,54.67,11.15,11.49,460.0,4125.0,160.0
034120,202312,2534.0,47382.0,5.45,52.8,5.85,4.74,583.0,9968.0,500.0
034120,202412,1824.0,48749.0,3.8,66.85,-1.83,3.23,-192.0,10467.0,
034120,202512,433.0,69877.0,0.73,57.45,1.8,0.79,182.0,10085.0,330.0
044450,202312,738.0,18624.0,4.12,293.84,18.7,3.61,884.0,4726.0,350.0
044450,202412,2487.0,23452.0,12.09,257.32,20.1,11.09,1041.0,5179.0,400.0
044450,202512,1584.0,24109.0,6.81,255.33,19.65,6.51,1103.0,5614.0,450.0
298000,202312,-104950.0,16374.0,-393.1,4934.63,-8.15,-13.22,-2137.0,26233.0,
298000,202412,-85902.0,-17990.0,10663.68,-4912.33,-7.13,-13.28,-1748.0,24522.0,
298000,202512,103670.0,98013.0,260.94,309.76,-6.86,13.93,-1605.0,23407.0,
033920,202312,2296.0,20374.0,12.83,18.47,11.03,44.64,162.0,1466.0,230.0
033920,202412,1699.0,21582.0,8.71,19.03,11.1,31.84,169.0,1521.0,520.0
033920,202512,1766.0,22743.0,8.49,17.36,7.12,34.99,102.0,1438.0,566.0
001250,202312,336.0,5113.0,6.78,212.75,1.95,0.67,765.0,39165.0,25.0
001250,202412,657.0,6449.0,11.36,153.87,1.92,1.38,779.0,40665.0,25.0
001250,202512,241.0,6576.0,3.71,154.58,1.27,0.34,523.0,41093.0,25.0
009680,202312,833.0,20673.0,6.26,7.4,6.2,11.25,152.0,2443.0,450.0
009680,202412,981.0,21647.0,7.07,6.67,8.18,11.14,238.0,2906.0,600.0
009680,202512,946.0,22319.0,5.68,9.88,6.63,9.65,185.0,2797.0,790.0
000650,202312,-3368.0,13355.0,-21.07,187.23,-11.7,-10.94,-51.0,440.0,
000650,202412,-2937.0,9871.0,-25.32,279.81,-11.78,-9.39,-53.0,447.0,
000650,202512,-3935.0,6716.0,-47.52,458.61,-13.04,-12.35,-59.0,456.0,
003720,202312,548.0,2011.0,31.45,96.59,4.92,15.43,60.0,1226.0,20.0
003720,202412,237.0,2228.0,11.52,83.4,7.22,6.62,91.0,1260.0,20.0
003720,202512,387.0,2595.0,16.59,124.75,9.74,9.82,149.0,1532.0,30.0
011500,202312,793.0,10630.0,7.87,46.0,-1.14,5.84,-24.0,2124.0,120.0
011500,202412,287.0,10781.0,2.74,41.28,2.46,1.81,61.0,2475.0,60.0
011500,202512,247.0,11152.0,2.28,36.68,1.67,1.8,36.0,2145.0,40.0
005010,202312,1285.0,17923.0,7.54,31.67,16.11,9.44,1232.0,7648.0,250.0
005010,202412,397.0,19927.0,2.1,27.83,2.36,3.09,171.0,7231.0,150.0
005010,202512,-268.0,18820.0,-1.38,29.78,0.57,-2.45,35.0,6125.0,
017860,202312,2625.0,15618.0,19.2,155.68,7.12,3.66,762.0,10704.0,
017860,202412,-516.0,15784.0,-3.28,159.97,1.27,-1.07,122.0,9617.0,
017860,202512,-677.0,15301.0,-4.37,180.8,0.84,-1.26,80.0,9549.0,10.0
000480,202312,11.0,14318.0,0.06,96.18,4.83,3.29,394.0,8169.0,410.0
000480,202412,-241.0,14736.0,-1.88,96.94,2.15,-0.16,174.0,8108.0,410.0
000480,202512,-585.0,13605.0,-4.69,93.66,3.36,-2.27,278.0,8278.0,410.0
035150,202312,1798.0,9159.0,21.47,68.82,12.72,9.7,531.0,4177.0,300.0
035150,202412,2757.0,11655.0,26.75,82.89,15.4,12.05,765.0,4970.0,350.0
035150,202512,1590.0,12669.0,13.22,71.39,10.62,6.57,536.0,5049.0,450.0
004980,202312,2642.0,21426.0,14.38,143.52,6.59,6.01,733.0,11133.0,350.0
004980,202412,1790.0,22908.0,8.21,137.65,4.58,3.9,532.0,11626.0,350.0
004980,202512,1029.0,23623.0,4.49,120.49,3.59,2.14,437.0,12163.0,350.0
003520,202312,-21.0,490.0,-4.32,152.81,1.33,-1.65,31.0,2349.0,
003520,202412,7.0,491.0,1.37,160.86,3.46,0.49,87.0,2520.0,
003520,202512,-1.0,500.0,-0.25,186.89,1.34,-0.09,34.0,2543.0,
037270,202312,340.0,2564.0,14.12,35.13,9.5,9.96,212.0,2236.0,
037270,202412,19.0,2595.0,0.73,40.51,-0.4,1.08,-7.0,1849.0,
037270,202512,353.0,2963.0,12.69,40.71,13.7,10.01,323.0,2360.0,30.0
100250,202312,622.0,6703.0,10.42,50.69,1.3,14.09,35.0,2711.0,193.0
100250,202412,264.0,6368.0,4.21,51.22,1.71,7.28,49.0,2868.0,193.0
100250,202512,313.0,6479.0,4.88,55.72,2.07,7.88,58.0,2798.0,193.0
095570,202312,357.0,9326.0,4.22,286.55,8.38,1.76,785.0,9365.0,270.0
095570,202412,481.0,9902.0,5.04,287.13,7.9,2.24,763.0,9646.0,270.0
095570,202512,628.0,10216.0,6.31,289.13,6.69,2.65,715.0,10701.0,330.0
039570,202312,507.0,11253.0,5.07,48.28,1.73,2.17,105.0,6063.0,450.0
039570,202412,731.0,11586.0,7.23,63.8,1.02,3.02,64.0,6288.0,450.0
039570,202512,472.0,11616.0,4.6,65.41,1.65,1.9,106.0,6457.0,450.0
013580,202312,5290.0,90108.0,6.11,217.76,3.38,1.74,1007.0,29770.0,400.0
013580,202412,5189.0,96596.0,5.6,220.47,2.79,1.68,871.0,31271.0,400.0
013580,202512,11193.0,106029.0,11.1,225.45,5.78,3.39,1669.0,28874.0,700.0
028100,202312,728.0,16820.0,4.54,70.78,2.23,2.97,77.0,3450.0,500.0
028100,202412,817.0,17334.0,5.0,76.24,2.44,2.89,96.0,3935.0,500.0
028100,202512,1398.0,18566.0,8.22,99.11,3.86,4.0,181.0,4677.0,600.0
004310,202311,191.0,3174.0,7.15,82.64,3.83,3.39,69.0,1808.0,35.0
004310,202411,-18.0,3026.0,-0.7,97.78,0.1,-0.33,2.0,1757.0,30.0
004310,202511,79.0,3141.0,3.12,98.79,2.17,1.31,42.0,1918.0,30.0
001630,202312,9383.0,118253.0,8.61,76.81,1.93,4.61,170.0,8798.0,1400.0
